"time","temp","dtemp/dtime","state"
827,21.06,-2.106,No heating
828,18.954,-1.8954000000000002,Heating
829,17.058600000000002,8.941399999999998,Heating
830,26.0,0.0,No heating
831,26.0,-2.6,No heating
832,23.4,-2.34,No heating
833,21.06,-2.106,No heating
834,18.954,-1.8954000000000002,Heating
835,17.058600000000002,8.941399999999998,Heating
836,26.0,0.0,No heating
837,26.0,-2.6,No heating
838,23.4,-2.34,No heating
839,21.06,-2.106,No heating
840,18.954,-1.8954000000000002,Heating
841,17.058600000000002,8.941399999999998,Heating
842,26.0,0.0,No heating
843,26.0,-2.6,No heating
844,23.4,-2.34,No heating
845,21.06,-2.106,No heating
846,18.954,-1.8954000000000002,Heating
847,17.058600000000002,8.941399999999998,Heating
848,26.0,0.0,No heating
849,26.0,-2.6,No heating
850,23.4,-2.34,No heating
851,21.06,-2.106,No heating
852,18.954,-1.8954000000000002,Heating
853,17.058600000000002,8.941399999999998,Heating
854,26.0,0.0,No heating
855,26.0,-2.6,No heating
856,23.4,-2.34,No heating
857,21.06,-2.106,No heating
858,18.954,-1.8954000000000002,Heating
859,17.058600000000002,8.941399999999998,Heating
860,26.0,0.0,No heating
861,26.0,-2.6,No heating
862,23.4,-2.34,No heating
863,21.06,-2.106,No heating
864,18.954,-1.8954000000000002,Heating
865,17.058600000000002,8.941399999999998,Heating
866,26.0,0.0,No heating
867,26.0,-2.6,No heating
868,23.4,-2.34,No heating
869,21.06,-2.106,No heating
870,18.954,-1.8954000000000002,Heating
871,17.058600000000002,8.941399999999998,Heating
872,26.0,0.0,No heating
873,26.0,-2.6,No heating
874,23.4,-2.34,No heating
875,21.06,-2.106,No heating
876,18.954,-1.8954000000000002,Heating
877,17.058600000000002,8.941399999999998,Heating
878,26.0,0.0,No heating
879,26.0,-2.6,No heating
880,23.4,-2.34,No heating
881,21.06,-2.106,No heating
882,18.954,-1.8954000000000002,Heating
883,17.058600000000002,8.941399999999998,Heating
884,26.0,0.0,No heating
885,26.0,-2.6,No heating
886,23.4,-2.34,No heating
887,21.06,-2.106,No heating
888,18.954,-1.8954000000000002,Heating
889,17.058600000000002,8.941399999999998,Heating
890,26.0,0.0,No heating
891,26.0,-2.6,No heating
892,23.4,-2.34,No heating
893,21.06,-2.106,No heating
894,18.954,-1.8954000000000002,Heating
895,17.058600000000002,8.941399999999998,Heating
896,26.0,0.0,No heating
897,26.0,-2.6,No heating
898,23.4,-2.34,No heating
899,21.06,-2.106,No heating
900,18.954,-1.8954000000000002,Heating
901,17.058600000000002,8.941399999999998,Heating
902,26.0,0.0,No heating
903,26.0,-2.6,No heating
904,23.4,-2.34,No heating
905,21.06,-2.106,No heating
906,18.954,-1.8954000000000002,Heating
907,17.058600000000002,8.941399999999998,Heating
908,26.0,0.0,No heating
909,26.0,-2.6,No heating
910,23.4,-2.34,No heating
911,21.06,-2.106,No heating
912,18.954,-1.8954000000000002,Heating
913,17.058600000000002,8.941399999999998,Heating
914,26.0,0.0,No heating
915,26.0,-2.6,No heating
916,23.4,-2.34,No heating
917,21.06,-2.106,No heating
918,18.954,-1.8954000000000002,Heating
919,17.058600000000002,8.941399999999998,Heating
920,26.0,0.0,No heating
921,26.0,-2.6,No heating
922,23.4,-2.34,No heating
923,21.06,-2.106,No heating
924,18.954,-1.8954000000000002,Heating
925,17.058600000000002,8.941399999999998,Heating
926,26.0,0.0,No heating
927,26.0,-2.6,No heating
928,23.4,-2.34,No heating
929,21.06,-2.106,No heating
930,18.954,-1.8954000000000002,Heating
931,17.058600000000002,8.941399999999998,Heating
932,26.0,0.0,No heating
933,26.0,-2.6,No heating
934,23.4,-2.34,No heating
935,21.06,-2.106,No heating
936,18.954,-1.8954000000000002,Heating
937,17.058600000000002,8.941399999999998,Heating
938,26.0,0.0,No heating
939,26.0,-2.6,No heating
940,23.4,-2.34,No heating
941,21.06,-2.106,No heating
942,18.954,-1.8954000000000002,Heating
943,17.058600000000002,8.941399999999998,Heating
944,26.0,0.0,No heating
945,26.0,-2.6,No heating
946,23.4,-2.34,No heating
947,21.06,-2.106,No heating
948,18.954,-1.8954000000000002,Heating
949,17.058600000000002,8.941399999999998,Heating
950,26.0,0.0,No heating
951,26.0,-2.6,No heating
952,23.4,-2.34,No heating
953,21.06,-2.106,No heating
954,18.954,-1.8954000000000002,Heating
955,17.058600000000002,8.941399999999998,Heating
956,26.0,0.0,No heating
957,26.0,-2.6,No heating
958,23.4,-2.34,No heating
959,21.06,-2.106,No heating
960,18.954,-1.8954000000000002,Heating
961,17.058600000000002,8.941399999999998,Heating
962,26.0,0.0,No heating
963,26.0,-2.6,No heating
964,23.4,-2.34,No heating
965,21.06,-2.106,No heating
966,18.954,-1.8954000000000002,Heating
967,17.058600000000002,8.941399999999998,Heating
968,26.0,0.0,No heating
969,26.0,-2.6,No heating
970,23.4,-2.34,No heating
971,21.06,-2.106,No heating
972,18.954,-1.8954000000000002,Heating
973,17.058600000000002,8.941399999999998,Heating
974,26.0,0.0,No heating
975,26.0,-2.6,No heating
976,23.4,-2.34,No heating
977,21.06,-2.106,No heating
978,18.954,-1.8954000000000002,Heating
979,17.058600000000002,8.941399999999998,Heating
980,26.0,0.0,No heating
981,26.0,-2.6,No heating
982,23.4,-2.34,No heating
983,21.06,-2.106,No heating
984,18.954,-1.8954000000000002,Heating
985,17.058600000000002,8.941399999999998,Heating
986,26.0,0.0,No heating
987,26.0,-2.6,No heating
988,23.4,-2.34,No heating
989,21.06,-2.106,No heating
990,18.954,-1.8954000000000002,Heating
991,17.058600000000002,8.941399999999998,Heating
992,26.0,0.0,No heating
993,26.0,-2.6,No heating
994,23.4,-2.34,No heating
995,21.06,-2.106,No heating
996,18.954,-1.8954000000000002,Heating
997,17.058600000000002,8.941399999999998,Heating
998,26.0,0.0,No heating
999,26.0,-2.6,No heating
1000,23.4,-2.34,No heating
1001,21.06,-2.106,No heating
1002,18.954,-1.8954000000000002,Heating
1003,17.058600000000002,8.941399999999998,Heating
1004,26.0,0.0,No heating
1005,26.0,-2.6,No heating
1006,23.4,-2.34,No heating
1007,21.06,-2.106,No heating
1008,18.954,-1.8954000000000002,Heating
1009,17.058600000000002,8.941399999999998,Heating
1010,26.0,0.0,No heating
1011,26.0,-2.6,No heating
1012,23.4,-2.34,No heating
1013,21.06,-2.106,No heating
1014,18.954,-1.8954000000000002,Heating
1015,17.058600000000002,8.941399999999998,Heating
1016,26.0,0.0,No heating
1017,26.0,-2.6,No heating
1018,23.4,-2.34,No heating
1019,21.06,-2.106,No heating
1020,18.954,-1.8954000000000002,Heating
1021,17.058600000000002,8.941399999999998,Heating
1022,26.0,0.0,No heating
1023,26.0,-2.6,No heating
1024,23.4,-2.34,No heating
1025,21.06,-2.106,No heating
1026,18.954,-1.8954000000000002,Heating
1027,17.058600000000002,8.941399999999998,Heating
1028,26.0,0.0,No heating
1029,26.0,-2.6,No heating
1030,23.4,-2.34,No heating
1031,21.06,-2.106,No heating
1032,18.954,-1.8954000000000002,Heating
1033,17.058600000000002,8.941399999999998,Heating
1034,26.0,0.0,No heating
1035,26.0,-2.6,No heating
1036,23.4,-2.34,No heating
1037,21.06,-2.106,No heating
1038,18.954,-1.8954000000000002,Heating
1039,17.058600000000002,8.941399999999998,Heating
1040,26.0,0.0,No heating
1041,26.0,-2.6,No heating
1042,23.4,-2.34,No heating
1043,21.06,-2.106,No heating
1044,18.954,-1.8954000000000002,Heating
1045,17.058600000000002,8.941399999999998,Heating
1046,26.0,0.0,No heating
1047,26.0,-2.6,No heating
1048,23.4,-2.34,No heating
1049,21.06,-2.106,No heating
1050,18.954,-1.8954000000000002,Heating
1051,17.058600000000002,8.941399999999998,Heating
1052,26.0,0.0,No heating
1053,26.0,-2.6,No heating
1054,23.4,-2.34,No heating
1055,21.06,-2.106,No heating
1056,18.954,-1.8954000000000002,Heating
1057,17.058600000000002,8.941399999999998,Heating
1058,26.0,0.0,No heating
1059,26.0,-2.6,No heating
1060,23.4,-2.34,No heating
1061,21.06,-2.106,No heating
1062,18.954,-1.8954000000000002,Heating
1063,17.058600000000002,8.941399999999998,Heating
1064,26.0,0.0,No heating
1065,26.0,-2.6,No heating
1066,23.4,-2.34,No heating
1067,21.06,-2.106,No heating
1068,18.954,-1.8954000000000002,Heating
1069,17.058600000000002,8.941399999999998,Heating
1070,26.0,0.0,No heating
1071,26.0,-2.6,No heating
1072,23.4,-2.34,No heating
1073,21.06,-2.106,No heating
1074,18.954,-1.8954000000000002,Heating
1075,17.058600000000002,8.941399999999998,Heating
1076,26.0,0.0,No heating
1077,26.0,-2.6,No heating
1078,23.4,-2.34,No heating
1079,21.06,-2.106,No heating
1080,18.954,-1.8954000000000002,Heating
1081,17.058600000000002,8.941399999999998,Heating
1082,26.0,0.0,No heating
1083,26.0,-2.6,No heating
1084,23.4,-2.34,No heating
1085,21.06,-2.106,No heating
1086,18.954,-1.8954000000000002,Heating
1087,17.058600000000002,8.941399999999998,Heating
1088,26.0,0.0,No heating
1089,26.0,-2.6,No heating
1090,23.4,-2.34,No heating
1091,21.06,-2.106,No heating
1092,18.954,-1.8954000000000002,Heating
1093,17.058600000000002,8.941399999999998,Heating
1094,26.0,0.0,No heating
1095,26.0,-2.6,No heating
1096,23.4,-2.34,No heating
1097,21.06,-2.106,No heating
1098,18.954,-1.8954000000000002,Heating
1099,17.058600000000002,8.941399999999998,Heating
1100,26.0,0.0,No heating
1101,26.0,-2.6,No heating
1102,23.4,-2.34,No heating
1103,21.06,-2.106,No heating
1104,18.954,-1.8954000000000002,Heating
1105,17.058600000000002,8.941399999999998,Heating
1106,26.0,0.0,No heating
1107,26.0,-2.6,No heating
1108,23.4,-2.34,No heating
1109,21.06,-2.106,No heating
1110,18.954,-1.8954000000000002,Heating
1111,17.058600000000002,8.941399999999998,Heating
1112,26.0,0.0,No heating
1113,26.0,-2.6,No heating
1114,23.4,-2.34,No heating
1115,21.06,-2.106,No heating
1116,18.954,-1.8954000000000002,Heating
1117,17.058600000000002,8.941399999999998,Heating
1118,26.0,0.0,No heating
1119,26.0,-2.6,No heating
1120,23.4,-2.34,No heating
1121,21.06,-2.106,No heating
1122,18.954,-1.8954000000000002,Heating
1123,17.058600000000002,8.941399999999998,Heating
1124,26.0,0.0,No heating
1125,26.0,-2.6,No heating
1126,23.4,-2.34,No heating
1127,21.06,-2.106,No heating
1128,18.954,-1.8954000000000002,Heating
1129,17.058600000000002,8.941399999999998,Heating
1130,26.0,0.0,No heating
1131,26.0,-2.6,No heating
1132,23.4,-2.34,No heating
1133,21.06,-2.106,No heating
1134,18.954,-1.8954000000000002,Heating
1135,17.058600000000002,8.941399999999998,Heating
1136,26.0,0.0,No heating
1137,26.0,-2.6,No heating
1138,23.4,-2.34,No heating
1139,21.06,-2.106,No heating
1140,18.954,-1.8954000000000002,Heating
1141,17.058600000000002,8.941399999999998,Heating
1142,26.0,0.0,No heating
1143,26.0,-2.6,No heating
1144,23.4,-2.34,No heating
1145,21.06,-2.106,No heating
1146,18.954,-1.8954000000000002,Heating
1147,17.058600000000002,8.941399999999998,Heating
1148,26.0,0.0,No heating
1149,26.0,-2.6,No heating
1150,23.4,-2.34,No heating
1151,21.06,-2.106,No heating
1152,18.954,-1.8954000000000002,Heating
1153,17.058600000000002,8.941399999999998,Heating
1154,26.0,0.0,No heating
1155,26.0,-2.6,No heating
1156,23.4,-2.34,No heating
1157,21.06,-2.106,No heating
1158,18.954,-1.8954000000000002,Heating
1159,17.058600000000002,8.941399999999998,Heating
1160,26.0,0.0,No heating
1161,26.0,-2.6,No heating
1162,23.4,-2.34,No heating
1163,21.06,-2.106,No heating
1164,18.954,-1.8954000000000002,Heating
1165,17.058600000000002,8.941399999999998,Heating
1166,26.0,0.0,No heating
1167,26.0,-2.6,No heating
1168,23.4,-2.34,No heating
1169,21.06,-2.106,No heating
1170,18.954,-1.8954000000000002,Heating
1171,17.058600000000002,8.941399999999998,Heating
1172,26.0,0.0,No heating
1173,26.0,-2.6,No heating
1174,23.4,-2.34,No heating
1175,21.06,-2.106,No heating
1176,18.954,-1.8954000000000002,Heating
1177,17.058600000000002,8.941399999999998,Heating
1178,26.0,0.0,No heating
1179,26.0,-2.6,No heating
1180,23.4,-2.34,No heating
1181,21.06,-2.106,No heating
1182,18.954,-1.8954000000000002,Heating
1183,17.058600000000002,8.941399999999998,Heating
1184,26.0,0.0,No heating
1185,26.0,-2.6,No heating
1186,23.4,-2.34,No heating
1187,21.06,-2.106,No heating
1188,18.954,-1.8954000000000002,Heating
1189,17.058600000000002,8.941399999999998,Heating
1190,26.0,0.0,No heating
1191,26.0,-2.6,No heating
1192,23.4,-2.34,No heating
1193,21.06,-2.106,No heating
1194,18.954,-1.8954000000000002,Heating
1195,17.058600000000002,8.941399999999998,Heating
1196,26.0,0.0,No heating
1197,26.0,-2.6,No heating
1198,23.4,-2.34,No heating
1199,21.06,-2.106,No heating
1200,18.954,-1.8954000000000002,Heating
1201,17.058600000000002,8.941399999999998,Heating
1202,26.0,0.0,No heating
1203,26.0,-2.6,No heating
1204,23.4,-2.34,No heating
1205,21.06,-2.106,No heating
1206,18.954,-1.8954000000000002,Heating
1207,17.058600000000002,8.941399999999998,Heating
1208,26.0,0.0,No heating
1209,26.0,-2.6,No heating
1210,23.4,-2.34,No heating
1211,21.06,-2.106,No heating
1212,18.954,-1.8954000000000002,Heating
1213,17.058600000000002,8.941399999999998,Heating
1214,26.0,0.0,No heating
1215,26.0,-2.6,No heating
1216,23.4,-2.34,No heating
1217,21.06,-2.106,No heating
1218,18.954,-1.8954000000000002,Heating
1219,17.058600000000002,8.941399999999998,Heating
1220,26.0,0.0,No heating
1221,26.0,-2.6,No heating
1222,23.4,-2.34,No heating
1223,21.06,-2.106,No heating
1224,18.954,-1.8954000000000002,Heating
1225,17.058600000000002,8.941399999999998,Heating
1226,26.0,0.0,No heating
1227,26.0,-2.6,No heating
1228,23.4,-2.34,No heating
1229,21.06,-2.106,No heating
1230,18.954,-1.8954000000000002,Heating
1231,17.058600000000002,8.941399999999998,Heating
1232,26.0,0.0,No heating
1233,26.0,-2.6,No heating
1234,23.4,-2.34,No heating
1235,21.06,-2.106,No heating
1236,18.954,-1.8954000000000002,Heating
1237,17.058600000000002,8.941399999999998,Heating
1238,26.0,0.0,No heating
1239,26.0,-2.6,No heating
1240,23.4,-2.34,No heating
1241,21.06,-2.106,No heating
1242,18.954,-1.8954000000000002,Heating
1243,17.058600000000002,8.941399999999998,Heating
1244,26.0,0.0,No heating
1245,26.0,-2.6,No heating
1246,23.4,-2.34,No heating
1247,21.06,-2.106,No heating
1248,18.954,-1.8954000000000002,Heating
1249,17.058600000000002,8.941399999999998,Heating
1250,26.0,0.0,No heating
1251,26.0,-2.6,No heating
1252,23.4,-2.34,No heating
1253,21.06,-2.106,No heating
1254,18.954,-1.8954000000000002,Heating
1255,17.058600000000002,8.941399999999998,Heating
1256,26.0,0.0,No heating
1257,26.0,-2.6,No heating
1258,23.4,-2.34,No heating
1259,21.06,-2.106,No heating
1260,18.954,-1.8954000000000002,Heating
1261,17.058600000000002,8.941399999999998,Heating
1262,26.0,0.0,No heating
1263,26.0,-2.6,No heating
1264,23.4,-2.34,No heating
1265,21.06,-2.106,No heating
1266,18.954,-1.8954000000000002,Heating
1267,17.058600000000002,8.941399999999998,Heating
1268,26.0,0.0,No heating
1269,26.0,-2.6,No heating
1270,23.4,-2.34,No heating
1271,21.06,-2.106,No heating
1272,18.954,-1.8954000000000002,Heating
1273,17.058600000000002,8.941399999999998,Heating
1274,26.0,0.0,No heating
1275,26.0,-2.6,No heating
1276,23.4,-2.34,No heating
1277,21.06,-2.106,No heating
1278,18.954,-1.8954000000000002,Heating
1279,17.058600000000002,8.941399999999998,Heating
1280,26.0,0.0,No heating
1281,26.0,-2.6,No heating
1282,23.4,-2.34,No heating
1283,21.06,-2.106,No heating
1284,18.954,-1.8954000000000002,Heating
1285,17.058600000000002,8.941399999999998,Heating
1286,26.0,0.0,No heating
1287,26.0,-2.6,No heating
1288,23.4,-2.34,No heating
1289,21.06,-2.106,No heating
1290,18.954,-1.8954000000000002,Heating
1291,17.058600000000002,8.941399999999998,Heating
1292,26.0,0.0,No heating
1293,26.0,-2.6,No heating
1294,23.4,-2.34,No heating
1295,21.06,-2.106,No heating
1296,18.954,-1.8954000000000002,Heating
1297,17.058600000000002,8.941399999999998,Heating
1298,26.0,0.0,No heating
1299,26.0,-2.6,No heating
1300,23.4,-2.34,No heating
1301,21.06,-2.106,No heating
1302,18.954,-1.8954000000000002,Heating
1303,17.058600000000002,8.941399999999998,Heating
1304,26.0,0.0,No heating
1305,26.0,-2.6,No heating
1306,23.4,-2.34,No heating
1307,21.06,-2.106,No heating
1308,18.954,-1.8954000000000002,Heating
1309,17.058600000000002,8.941399999999998,Heating
1310,26.0,0.0,No heating
1311,26.0,-2.6,No heating
1312,23.4,-2.34,No heating
1313,21.06,-2.106,No heating
1314,18.954,-1.8954000000000002,Heating
1315,17.058600000000002,8.941399999999998,Heating
1316,26.0,0.0,No heating
1317,26.0,-2.6,No heating
1318,23.4,-2.34,No heating
1319,21.06,-2.106,No heating
1320,18.954,-1.8954000000000002,Heating
1321,17.058600000000002,8.941399999999998,Heating
1322,26.0,0.0,No heating
1323,26.0,-2.6,No heating
1324,23.4,-2.34,No heating
1325,21.06,-2.106,No heating
1326,18.954,-1.8954000000000002,Heating
1327,17.058600000000002,8.941399999999998,Heating
1328,26.0,0.0,No heating
1329,26.0,-2.6,No heating
1330,23.4,-2.34,No heating
1331,21.06,-2.106,No heating
1332,18.954,-1.8954000000000002,Heating
1333,17.058600000000002,8.941399999999998,Heating
1334,26.0,0.0,No heating
1335,26.0,-2.6,No heating
1336,23.4,-2.34,No heating
1337,21.06,-2.106,No heating
1338,18.954,-1.8954000000000002,Heating
1339,17.058600000000002,8.941399999999998,Heating
1340,26.0,0.0,No heating
1341,26.0,-2.6,No heating
1342,23.4,-2.34,No heating
1343,21.06,-2.106,No heating
1344,18.954,-1.8954000000000002,Heating
1345,17.058600000000002,8.941399999999998,Heating
1346,26.0,0.0,No heating
1347,26.0,-2.6,No heating
1348,23.4,-2.34,No heating
1349,21.06,-2.106,No heating
1350,18.954,-1.8954000000000002,Heating
1351,17.058600000000002,8.941399999999998,Heating
1352,26.0,0.0,No heating
1353,26.0,-2.6,No heating
1354,23.4,-2.34,No heating
1355,21.06,-2.106,No heating
1356,18.954,-1.8954000000000002,Heating
1357,17.058600000000002,8.941399999999998,Heating
1358,26.0,0.0,No heating
1359,26.0,-2.6,No heating
1360,23.4,-2.34,No heating
1361,21.06,-2.106,No heating
1362,18.954,-1.8954000000000002,Heating
1363,17.058600000000002,8.941399999999998,Heating
1364,26.0,0.0,No heating
1365,26.0,-2.6,No heating
1366,23.4,-2.34,No heating
1367,21.06,-2.106,No heating
1368,18.954,-1.8954000000000002,Heating
1369,17.058600000000002,8.941399999999998,Heating
1370,26.0,0.0,No heating
1371,26.0,-2.6,No heating
1372,23.4,-2.34,No heating
1373,21.06,-2.106,No heating
1374,18.954,-1.8954000000000002,Heating
1375,17.058600000000002,8.941399999999998,Heating
1376,26.0,0.0,No heating
1377,26.0,-2.6,No heating
1378,23.4,-2.34,No heating
1379,21.06,-2.106,No heating
1380,18.954,-1.8954000000000002,Heating
1381,17.058600000000002,8.941399999999998,Heating
1382,26.0,0.0,No heating
1383,26.0,-2.6,No heating
1384,23.4,-2.34,No heating
1385,21.06,-2.106,No heating
1386,18.954,-1.8954000000000002,Heating
1387,17.058600000000002,8.941399999999998,Heating
1388,26.0,0.0,No heating
1389,26.0,-2.6,No heating
1390,23.4,-2.34,No heating
1391,21.06,-2.106,No heating
1392,18.954,-1.8954000000000002,Heating
1393,17.058600000000002,8.941399999999998,Heating
1394,26.0,0.0,No heating
1395,26.0,-2.6,No heating
1396,23.4,-2.34,No heating
1397,21.06,-2.106,No heating
1398,18.954,-1.8954000000000002,Heating
1399,17.058600000000002,8.941399999999998,Heating
1400,26.0,0.0,No heating
1401,26.0,-2.6,No heating
1402,23.4,-2.34,No heating
1403,21.06,-2.106,No heating
1404,18.954,-1.8954000000000002,Heating
